pair,score
3LBX(1):B_3AMJ(1):B,0.000793773739133
4EXP(1):X_1T3E(1):B,0.0042568300850689
3HUG(6):J_6L5K(1):A,0.0009291729074902
1RP3(4):H_4NL9(2):D,0.0043739890679717
5B64(1):A_3R84(19):U,0.0037621508818119
5JNO(1):B_3TND(1):B,0.0014423212269321
7DG5(1):A_6KML(1):D,0.0025080349296331
1QDL(1):A_6XRW(1):A,0.0015603839419782
6COJ(1):B_4V02(1):B,0.0004486841207835
6LBT(1):A_7C96(1):A,0.0903722494840622
3ZDM(1):F_2FOI(1):D,0.0006606042734347
1SV0(2):B_5OF3(1):E,0.0005176157574169
4BY6(2):C_6GW6(1):A,0.0010972707532346
1G73(2):B_4DGW(1):B,0.0231413058936595
2J9U(1):B_6HUL(1):A,0.000683456484694
4BFI(1):A_4DGW(1):A,0.0004637493111658
6M2I(1):A_6BSC(1):A,0.0001686035539023
6GW6(1):A_2FOI(1):B,0.0006188994739204
3MB2(2):L_6GW6(1):A,0.0009239228675141
3OEI(1):D_3M6M(1):E,0.0171857830137014
3A5Z(1):C_4Y66(2):D,0.0012768631568178
6KM7(1):A_6KZA(2):D,0.031877115368843
2HZS(5):G_5E3E(1):B,0.2421091049909591
7ENH(1):B_6F4J(2):D,0.0327693223953247
4XA9(8):H_4FXE(1):E,0.0006201968062669
1OFH(1):G_1G73(2):B,0.0087546156719326
4X33(1):B_1TQY(4):G,0.0011807981645688
6TUN(2):B_6XAW(1):B,0.0299357492476701
7UM4(1):A_6KM7(1):C,0.0010654532816261
2VUS(2):B_2VUS(2):J,0.0176351424306631
5OF3(1):D_6OD1(1):B,0.0005385081749409
6X0A(15):o_3F1I(1):H,0.0014268399681895
3M6M(1):B_1Z6O(1):O,0.0078095495700836
3ZDM(1):E_2DS2(2):D,0.0005258644814603
5NUS(1):A_6D0H(1):B,0.0008376001496799
3LKX(1):B_3FGC(2):C,0.0004506694094743
6F4J(2):B_7KBJ(2):I,0.0031742199789732
6CP9(4):G_6BZF(2):C,0.012351824901998
6OK1(1):A_3QVG(2):A,0.0008416640921495
7BY3(1):D_5CFF(1):F,0.0007897866307757
6VW9(1):A_3TVT(1):A,0.0012110214447602
6AKM(1):A_4NWR(4):AT,0.0025790783111006
2R6A(1):C_3F1I(1):S,0.0014023201074451
6XOD(1):B_1TFO(1):B,0.4071865379810333
3Q4H(2):A_6TI2(1):B,0.0034058720339089
7DG5(1):B_6TUN(2):C,0.0079316468909382
5XE3(1):E_6NXF(1):B,0.0004607062437571
4CXF(1):A_4CXF(1):B,0.0860350579023361
2ES4(3):E_4FXE(1):E,0.0028602064121514
3MB2(2):I_2XTS(1):C,0.0015596330631524
7VKB(1):B_4ZQU(1):A,0.9555813074111938
3WXX(4):G_2R6A(1):C,0.1368376314640045
6GJE(1):A_5YK7(1):C,0.0011415168410167
4CXF(1):A_5OW5(1):A,0.0009460867731831
3EXE(2):E_4NL9(2):B,0.0040293592028319
4KBQ(1):A_3TVT(1):B,0.0975118577480316
7ETR(1):A_7P99(1):A,0.0011014584451913
3LKX(1):B_2IDO(2):C,0.0009340227697975
3PUF(3):H_3PUF(3):I,0.9419965147972108
6NKL(1):A_5YXY(1):D,0.0019834116101264
6TUN(2):C_1Q5R(1):A,0.0010172994807362
4C4K(1):O_5Y9W(1):C,0.0005665432545356
2CZV(1):B_2XQN(1):T,0.002181114628911
4WWR(3):C_5ZB2(1):B,0.0029576637316495
7DG5(1):B_3TVT(1):A,0.1345803141593933
6IB8(1):C_5CTR(1):A,0.0033493519295006
5YXY(1):D_5MPO(1):C,0.0007329037762247
3V6I(1):B_7EXZ(2):A,0.0007385077187791
4WW9(1):A_3V6I(1):B,0.0046439194120466
4CC4(3):F_6VW9(1):A,0.0027411335613578
2PT7(1):D_6PNQ(1):B,0.001168736256659
1TFO(1):B_3EXE(2):E,0.0051622278988361
5CK3(1):A_6AKM(1):B,0.0020868796855211
6B12(2):D_3F1I(1):S,0.0011142593575641
2CZV(1):B_2CZV(1):D,0.9384737610816956
6RCX(1):B_5IBW(1):C,0.0003735019126906
6KPD(1):B_6U08(2):D,0.0003107162483502
6COJ(1):B_6KPD(1):B,0.0004592980258166
1LGH(2):J_1LGH(2):K,0.9614437222480774
1RP3(4):H_6XOD(1):B,0.0023252766113728
3NYB(1):B_2IYB(2):F,0.0201665181666612
4CYJ(2):D_7C96(1):B,0.0023894917685538
6XAW(1):A_1RP3(4):G,0.0009127607336267
6XRW(1):B_2Y0N(1):A,0.0006442447192966
2FOI(1):D_6XZ6(1):B,0.0003159500774927
6POL(2):C_6POL(2):D,0.0101139191538095
6GJE(1):D_4FXE(1):E,0.0011733857681974
3QVG(2):A_4CYJ(2):F,0.0190848540514707
2R6A(1):C_7DG5(1):B,0.0210911706089973
5Y26(1):B_3A0R(1):A,0.000987772597
3FGC(2):D_5XE3(1):E,0.0012030876241624
1GKA(1):A_1GKA(1):B,0.9528252482414246
7LA5(1):A_7DG5(1):A,0.0022304388694465
1QDL(1):A_3AMJ(1):A,0.0004016054735984
4TPS(2):C_3MB2(2):I,0.0011396311456337
2XTS(1):C_6KM7(1):C,0.0023489247541874
6KM7(1):C_5CK3(1):B,0.0129010211676359
3H0W(1):B_5CK3(1):A,0.0346223600208759
3BEG(1):B_4CC4(3):F,0.0477679744362831
2DS2(2):D_6GW6(1):B,0.0006988021777942
2FOI(1):D_2Y0N(1):E,0.0027063037268817
6KZA(2):D_3HUG(6):J,0.0007825774373486
5CFF(1):F_5WB5(1):A,0.0014873028267174
1TFO(1):B_4CC4(3):E,0.0009943220065906
2ZP9(1):J_6CP9(4):G,0.4027327001094818
5CFF(1):A_4CXF(1):B,0.0005601893644779
5Y26(1):B_4V02(1):C,0.0011031023459509
6OD1(1):A_6OD1(1):B,0.4514685869216919
6YJP(1):A_6F45(1):A,0.0050320606678724
5MW9(2):G_7V5Z(1):B,0.0003972685954067
4ZQU(1):A_3M7F(1):B,0.0066678407602012
6DRH(4):H_7FAD(2):D,0.0161121394485235
6KM7(1):C_3F1I(1):H,0.0022544530220329
6BSC(1):A_7MWR(1):B,0.0072059319354593
6XF1(2):D_3A0R(1):A,0.0005128779448568
4QMF(2):A_7KBJ(2):I,0.0008738238830119
6F4J(2):B_4NWR(4):AT,0.0009885733015835
2XZ0(2):B_2XZ0(2):D,0.0527261272072792
4DGW(1):A_1GKA(1):B,0.0004197793023195
2HZS(5):H_2DS2(2):D,0.000534086197149
4C4K(1):T_5C6D(1):A,0.0452384054660797
3M7F(1):A_5ZB2(1):A,0.0050054988823831
4ZQU(1):A_7V5Z(1):D,0.0076244315132498
6BSC(1):B_4NWR(4):AT,0.0025416417047381
5OF3(1):D_4CXF(1):A,0.0004145906714256
4WW9(1):B_5OW5(1):A,0.0050966399721801
1H3O(2):C_5NT7(1):C,0.0152822667732834
6HUL(1):A_4TPS(2):D,0.0011849299771711
6F4J(2):B_7BY3(1):C,0.0008883600821718
6IB8(1):C_6KML(1):D,0.0091491704806685
5HY3(1):A_4Y66(2):D,0.0131074897944927
5MPO(1):B_1Q5R(1):A,0.0019041553605347
4PJ2(2):C_7V5Z(1):B,0.0019697356037795
2Y0N(1):A_6Y4L(1):A,0.0172787308692932
6XZ6(1):A_6XOD(1):A,0.0414075925946235
7FAD(2):D_6JCK(1):B,0.0339558571577072
6NKL(1):C_5J1L(1):B,0.0032147953752428
5CTR(1):C_1SV0(2):D,0.0258487183600664
2HZS(5):G_2HZS(5):H,0.4494646489620209
3HUG(6):J_7DG5(1):A,0.0015839036786928
6OD1(1):A_3QVG(2):A,0.0018815222429111
6TI2(1):E_5Y26(1):A,0.0008132349466904
6KM7(1):C_2HZS(5):G,0.0059314095415174
3V6I(1):A_1XG2(1):A,0.0018301219679415
4TMA(2):J_7ENH(1):B,0.0019380277954041
2PTT(1):B_6LBT(1):C,0.0032988644670695
3WXX(4):G_5J1L(1):B,0.0015156882582232
5CFF(1):F_6F4J(2):D,0.0307957921177148
5OW5(1):B_6KML(1):C,0.0022540895733982
7ETR(1):C_6KPD(1):C,0.00057996151736
3X37(1):A_3M7F(1):B,0.0065449546091258
5YXY(1):D_7VKB(1):A,0.0008969093905761
4QMF(2):A_2BUY(1):A,0.00077175127808
5J1L(1):A_4ZQU(1):A,0.0033833228517323
5OF3(1):D_4CC4(3):E,0.0005872689653187
3OEI(1):B_2QAG(1):B,0.000651980866678
6TI2(1):B_2IDO(2):C,0.004939810372889
6U3W(1):A_6KPD(1):C,0.0064011639915406
6XRW(1):B_3M6M(1):B,0.001920789014548
4CC4(3):F_2PT7(1):H,0.0031458311714231
1G73(2):D_7UM4(1):A,0.0004948307760059
2HZS(5):G_1OFH(1):A,0.0447864010930061
1Q7L(3):A_6YJP(1):C,0.0015098002040758
6GND(2):D_6Y4L(1):B,0.0022079444024711
4QX8(2):C_7LA5(1):B,0.0020496430806815
6LBT(1):A_4WW9(1):B,0.7739257216453552
6M2I(1):A_6M2I(1):B,0.989661455154419
2WP0(1):C_2CZV(1):B,0.0009075423586182
3L4B(1):D_4ZK7(1):E,0.0409439988434314
7P99(1):A_3V6I(1):A,0.0019892598502337
2CZV(1):B_3NQZ(1):B,0.0003166699025314
6DRH(4):H_7RAG(1):A,0.0094628427177667
1SV0(2):D_3AV0(1):A,0.0010641888948157
1QDL(1):B_3IEY(1):B,0.1773649603128433
5XE3(1):A_6PNQ(1):A,0.0020401128567755
2HZS(5):H_1XG2(1):A,0.0011306507512927
3LBX(1):A_5K8J(1):A,0.0007251829374581
2IDO(2):C_5C6D(1):A,0.0060058212839066
5C6D(1):C_6JCK(1):B,0.0155026363208889
6JCK(1):A_4ZQU(1):A,0.0316243730485439
6TI2(1):B_3H0W(1):B,0.1635890901088714
1G73(2):D_1OFH(1):A,0.0018098017899319
5Y9W(1):B_7DMA(1):B,0.0004263746377546
2PTT(1):A_6LBT(1):C,0.1141805797815322
1TFO(1):B_4FXE(1):E,0.0079486882314085
7V5Z(1):B_7BY3(1):D,0.0042962925508618
6R3S(1):A_4PJ2(2):C,0.0047765458002686
4X33(1):B_3R84(19):V,0.0027193140704184
6KPD(1):B_7VD7(1):A,0.0008709647227078
4CC4(3):E_7ENH(1):B,0.0021471178624778
6LBU(1):A_4DGW(1):B,0.1138815283775329
2CZV(1):B_6WEG(1):C,0.0007949322462081
7DG5(1):B_3AV0(1):B,0.001143078203313
6AKM(1):B_6HPB(1):A,0.0064473724924027
1GKA(1):B_5OW5(1):B,0.0021686367690563
7MWR(1):A_5OF3(1):E,0.4832310080528259
3NQZ(1):A_3NQZ(1):B,0.7742891311645508
1TY4(1):D_5OF3(1):D,0.0005256053991615
6KML(1):C_2CZV(1):D,0.0011914201313629
5MC9(1):B_2FOI(1):D,0.0007925485842861
6F45(1):D_5J4A(1):A,0.1374642848968505
6Y4L(1):A_2HZS(5):H,0.0057227700017392
2XQN(1):A_5HY3(1):A,0.0279543660581111
2XZ0(2):D_5MU7(1):B,0.0024455564562231
4BY6(2):C_6RCX(1):A,0.0005619052099063
6CP9(4):G_1GKA(1):A,0.0021486354526132
1RP3(4):H_5ERG(1):B,0.0008417856297455
5ZB2(1):B_4XA9(8):h,0.0019114409806206
1Z6O(1):C_6KML(1):D,0.0013054705923423
3TVT(1):A_6KM7(1):A,0.1721760928630828
5OF3(1):E_2XZ0(2):B,0.0011646731290966
6COJ(1):B_4ZK7(1):E,0.0028628297150135
3H0W(1):B_5Y26(1):A,0.0064542670734226
6WEG(1):A_6POL(2):D,0.0009079319424927
7C96(1):A_2PMS(2):B,0.0008016285137273
6TPI(1):C_6NXF(1):B,0.0034126003738492
4XA9(8):H_5WB5(1):A,0.0054057408124208
1T3E(1):B_4BFI(1):A,0.0082384860143065
2XTS(1):D_3IEY(1):A,0.0003470288647804
6BZF(2):D_7UM4(1):A,0.0002852531906682
6B12(2):D_4WW9(1):B,0.0840224996209144
2IYB(2):B_6F4J(2):B,0.0197648797184228
3F1I(1):S_3GQI(1):B,0.017351184040308
1Z6O(1):C_5NUP(1):D,0.0014012848259881
7P99(1):C_1Q7L(3):B,0.0020759729668498
7EXZ(2):B_3M6M(1):E,0.0101743480190634
6AKM(1):B_6HUL(1):A,0.0003717743966262
7LA5(1):A_3Q4H(2):A,0.0007755358819849
1GKA(1):B_6COJ(1):A,0.0003686126729007
4BFI(1):B_6TI2(1):B,0.0016508429544046
6XRW(1):B_7UM4(1):B,0.0004486629622988
3TVT(1):B_6MAF(1):C,0.0181066915392875
5XKJ(1):E_4C4K(1):T,0.0012026774929836
2ZQK(2):B_4ZIR(1):B,0.000424311205279
4NWO(1):A_4NL9(2):B,0.0007204081048257
3MB2(2):I_6L5K(1):B,0.0002467287122271
6JCK(1):B_6MAF(1):C,0.0039148554205894
7ENH(1):B_5YK7(1):D,0.0017116414383053
1SV0(2):B_1SV0(2):D,0.9761856198310852
5KEV(1):A_6GJE(1):D,0.0010064288508147
6MAF(1):A_3LKX(1):A,0.0028946136590093
6U08(2):C_2HZS(5):G,0.3315328955650329
6U3W(1):B_4EXP(1):A,0.0021693594753742
6COJ(1):A_4CXF(1):A,0.0013471408747136
5OF3(1):D_3FGC(2):D,0.0002810478908941
2ES4(3):E_5K8J(1):A,0.0076966523192822
5C6D(1):A_5C6D(1):C,0.0300946235656738
4V02(1):B_3L4B(1):B,0.0179051905870437
2PT7(1):H_4QX8(2):D,0.0069140065461397
2R6A(1):B_2R6A(1):C,0.4860291182994842
1XG2(1):A_4NWO(1):B,0.00064449099591
4EXP(1):X_6BSC(1):A,0.0561383850872516
5MPO(1):C_5C6D(1):A,0.002098836004734
1R6O(3):B_6HUL(1):A,0.0011694468557834
6HPB(1):B_6TI2(1):E,0.0004866070812568
7DMA(1):A_3AV0(1):A,0.0025904667563736
2IDO(2):C_3V6I(1):B,0.0026864479295909
6B12(2):D_6R3S(1):B,0.0140345664694905
7V5Z(1):D_6HUL(1):B,0.0014746624510735
5JNO(1):A_6XAW(1):B,0.0852763727307319
4BY6(2):C_1GKA(1):A,0.0007987367571331
3CJH(2):I_3CJH(2):J,0.3652210533618927
3MB2(2):I_6AKM(1):B,0.0057215322740375
4DGW(1):B_6XRW(1):B,0.0003869599022436
3TVT(1):B_6U08(2):C,0.0010055069578811
3PUF(3):G_6IB8(1):A,0.0006227493286132
4Y66(2):D_2Y3N(1):D,0.001160665648058
5CFF(1):F_3AV0(1):B,0.0014557684771716
3Q4H(2):A_5C6D(1):C,0.0023719447199255
4NWR(4):AT_6NXF(1):V,0.0020928364247083
7MWR(1):B_5Y26(1):B,0.0026511673349887
3Q4H(2):A_6F4J(2):D,0.0015988507075235
3LBX(1):B_1Q5R(1):A,0.0009969423990696
6TI2(1):E_4XA9(8):h,0.00436802348122
2VDW(4):G_5XE3(1):A,0.0006566988304257
6HUL(1):B_6AKM(1):B,0.0005276963929645
6OD1(1):B_2J9U(1):B,0.0035683282185345
1GKA(1):A_1T3E(1):B,0.0020096420776098
5ERG(1):A_5C6D(1):C,0.0122372116893529
2PMS(2):D_3LKX(1):B,0.0066743954084813
2VUS(2):B_7RAG(1):A,0.0020003153476864
6DRH(4):H_2ZP9(1):J,0.0353808552026748
3A5Z(1):D_4TPS(2):D,0.1119681373238563
4NL9(2):B_3AV0(1):B,0.001013068947941
5CTR(1):A_5CTR(1):C,0.0337166003882885
3R84(19):V_2XZ0(2):D,0.0039762845262885
7UM4(1):B_2XZ0(2):B,0.0007614810601808
2XQN(1):A_5ERG(1):A,0.0036333308089524
4DGW(1):B_5AUP(1):A,0.0002988962514791
4CXF(1):B_6B12(2):B,0.2219889163970947
5YK7(1):D_4ZK7(1):W,0.0005717917811125
5XKJ(1):E_2J9U(1):A,0.0035723824985325
6GJE(1):A_6GJE(1):D,0.0007368725491687
4NWO(1):A_6ZT0(1):AAAA,0.0004348360525909
3H0W(1):B_3H0W(1):A,0.9278321266174316
6HUL(1):A_5J1L(1):A,0.0040937424637377
5AUP(1):I_6GND(2):D,0.0093019371852278
3NQZ(1):B_5MU7(1):B,0.000640328566078
3NYB(1):B_2R6A(1):C,0.0018074430990964
2VDW(4):H_3CJH(2):I,0.0046229525469243
2PT7(1):H_5ERG(1):A,0.0266172923147678
7C96(1):A_5UIW(1):B,0.0053646876476705
6U3W(1):B_6IB8(1):A,0.0019666615407913
3A5Z(1):C_3ZDM(1):E,0.004352590534836
3MB2(2):I_6GW6(1):A,0.0018366238800808
5UIW(1):A_5UIW(1):B,0.582805871963501
6BSC(1):A_4ZK7(1):E,0.0005153157981112
6F4J(2):D_6PNQ(1):A,0.0034419274888932
5Y9W(1):B_3NYB(1):B,0.0014601945877075
4ZQU(1):A_5E3E(1):B,0.8638094067573547
6VW9(1):B_3NQZ(1):B,0.0013509992277249
5ERG(1):B_6COJ(1):B,0.0004119874793104
7P99(1):A_2VUS(2):J,0.0522263124585151
6TPI(1):C_2PTT(1):A,0.0010902056237682
3H0W(1):A_3LBX(1):B,0.0010163752594962
6IB8(1):A_3PUF(3):I,0.0048084082081913
7C96(1):A_6NKL(1):A,0.0020348809193819
6MAF(1):C_5JNO(1):A,0.3389249444007873
5XKJ(1):E_6BZF(2):C,0.0006737354560755
5UIW(1):B_6RCX(1):A,0.000698797579389
2ES4(3):B_4CC4(3):E,0.003679041750729
1RP3(4):G_1RP3(4):H,0.4794889986515045
3IEY(1):B_5MC9(1):B,0.0009286104468628
5UIW(1):A_2Y3N(1):D,0.001601519412361
3AMJ(1):A_2DS2(2):C,0.0418126136064529
5MC9(1):B_6B12(2):D,0.00126706098672
4WW9(1):A_5MPO(1):C,0.0145028438419103
3HUG(6):I_1GKA(1):A,0.0003638071357272
7DMA(1):A_6L5K(1):B,0.0062339380383491
5J4A(1):A_1RP3(4):H,0.0016510558780282
3QVG(2):A_6X0A(15):o,0.0003965874784626
6X0A(15):o_2CG5(1):B,0.0018123681657016
4TMA(2):F_5NUP(1):A,0.0052309771999716
3A0R(1):B_2ES4(3):B,0.000773952982854
3V6I(1):A_2XQN(1):A,0.0030633425340056
4C4K(1):O_4C4K(1):T,0.2206209301948547
5CFF(1):F_1TY4(1):B,0.0065362760797142
7UM4(1):B_4FXE(1):E,0.0056488788686692
2DS2(2):D_5IBW(1):C,0.0029654174577444
4UDM(1):A_4V02(1):C,0.0007213998469524
4Y66(2):D_5JNO(1):A,0.0139988614246249
4NWR(4):AT_4NWR(4):AS,0.0060476912185549
4WWR(3):C_4ZIR(1):A,0.0007297404808923
6KZA(2):B_5AUP(1):A,0.0006858602282591
4NWR(4):AT_7KBJ(2):I,0.001276921480894
4ZK7(1):E_3CJH(2):J,0.000592999276705
4CC4(3):F_5HY3(1):A,0.0119461007416248
5UIW(1):A_6TPI(1):A,0.004501910880208
6TI2(1):B_1SV0(2):B,0.006082740612328
7VKB(1):A_6XOD(1):A,0.0010650940239429
4WWR(3):D_6KPD(1):C,0.0060075176879763
5OF3(1):D_3WXX(4):G,0.001210230984725
6PNQ(1):A_5Y26(1):A,0.0013141580857336
6OD1(1):A_5AUP(1):A,0.000762810872402
4Y66(2):C_4Y66(2):D,0.9967737793922424
7ENH(1):B_6BZF(2):D,0.0465106256306171
2VDW(4):H_3IEY(1):A,0.0082424646243453
2Y9X(2):F_7VD7(1):A,0.0008092522621154
7FAD(2):D_3BEG(1):A,0.0365475043654441
1LGH(2):K_3QVG(2):A,0.00045984366443
5YXY(1):D_2CG5(1):A,0.0012452221708372
2XZ0(2):D_6TI2(1):B,0.0077133681625127
6RCX(1):A_6F45(1):D,0.0022562998346984
5OF3(1):D_4QMF(2):A,0.0005455204518511
4X33(1):B_6VW9(1):A,0.0011462223483249
6U08(2):D_1TFO(1):B,0.9688603281974792
6OD1(1):A_6DRH(4):G,0.0013531966833397
3TND(1):A_7P99(1):A,0.0012137872399762
1TQY(4):H_3NQZ(1):A,0.0006790292682126
2IDO(2):C_4C4K(1):T,0.0025160426739603
6U3W(1):A_2Y3N(1):D,0.00138279737439
5IBW(1):A_3TVT(1):B,0.0018716424237936
6F45(1):D_4TPS(2):D,0.0010280796559527
3TND(1):B_3A5Z(1):D,0.0637884363532066
5MPO(1):B_3BEG(1):B,0.0057234046980738
2ZQK(2):B_2ZQK(2):D,0.0051001566462218
6GJE(1):A_5CFF(1):A,0.0013673270586878
3TND(1):B_1H3O(2):C,0.0005411887541413
7ENH(1):B_6IB8(1):C,0.0020809120032936
3PUF(3):H_6WEG(1):A,0.0016312864609062
4WW9(1):B_3L4B(1):D,0.0021771953906863
6NKL(1):A_6NKL(1):C,0.9258267879486084
5KEV(1):A_5WB5(1):B,0.0004137219511903
3X37(1):B_7UM4(1):A,0.0006725530838593
3M7F(1):A_3LBX(1):A,0.0194466933608055
3M7F(1):A_4CYJ(2):F,0.0724159330129623
6R3S(1):B_6L5K(1):A,0.0198985878378152
6BZF(2):C_6BZF(2):D,0.1375238597393036
2Y0N(1):A_2Y0N(1):E,0.0658376440405845
2VDW(4):G_5OF3(1):D,0.0025690661277621
6U08(2):D_2CG5(1):A,0.0109771704301238
5KEV(1):B_6KM7(1):A,0.0037456501740962
2Y0N(1):A_7VKB(1):A,0.0007206306327134
3WXX(4):G_4NL9(2):D,0.0037251827307045
6CP9(4):G_6CP9(4):H,0.4304020404815674
1TY4(1):D_7P99(1):A,0.0044729174114763
4TPS(2):D_7UM4(1):B,0.0010246724123135
1Q5R(1):H_6GW6(1):B,0.0078009669668972
7RAG(1):B_5JW9(1):B,0.0021733078174293
6NKL(1):A_3LBX(1):A,0.0021630637347698
2J9U(1):B_1R6O(3):B,0.0021626183297485
6U3W(1):A_4QMF(2):B,0.0759452879428863
6VW9(1):B_2ZQK(2):D,0.0011221562745049
2PMS(2):B_7ENH(1):A,0.0005802949308417
4QMF(2):A_6XRW(1):A,0.0005141897127032
6OK1(1):B_7LA5(1):A,0.0004858476750086
1RP3(4):G_3IEY(1):A,0.1720149219036102
3F1I(1):S_5MW9(2):F,0.0068217935040593
3R84(19):U_7DMA(1):A,0.8077564239501953
6XF1(2):D_3OEI(1):D,0.0013529505813494
4X33(1):A_6BZF(2):D,0.0015552368713542
7P99(1):C_4DGW(1):A,0.0024094046093523
3CDK(1):C_5IBW(1):A,0.0005386978155001
4ZIR(1):B_4CC4(3):E,0.0011244718916714
2PT7(1):H_6XOD(1):B,0.0109486253932118
5J1L(1):A_2VDW(4):H,0.0108357863500714
3GQI(1):A_3GQI(1):B,0.6140813231468201
6DRH(4):H_6F4J(2):B,0.0055117667652666
6POL(2):C_7P99(1):A,0.0085913520306348
1H3O(2):D_6MAF(1):C,0.0022860765457153
2J9U(1):A_2CZV(1):D,0.0091916872188448
3F1I(1):S_4ZQU(1):B,0.0045715938322246
7BY3(1):D_2ES4(3):B,0.0005191867821849
1TFO(1):B_1Q7L(3):B,0.0011606467887759
5XE3(1):E_7ENH(1):A,0.000832266989164
6KM7(1):A_6X0A(15):o,0.0028229351155459
6KZA(2):B_6KZA(2):D,0.090307243168354
7UM4(1):A_7UM4(1):B,0.0005552092334255
7ETR(1):C_1TQY(4):G,0.0023539694957435
6TUN(2):B_1R6O(3):B,0.0182701833546161
4XA9(8):H_1OFH(1):G,0.000992429209873
4CC4(3):E_4XA9(8):h,0.0011590414214879
3CJH(2):I_6BSC(1):B,0.0009206529939547
1XG2(1):A_1XG2(1):B,0.1797527372837066
6POL(2):C_2XQN(1):T,0.0194315817207098
3IEY(1):B_2IYB(2):F,0.0016879852628335
3IEY(1):A_3F1I(1):H,0.0006757852388545
7UM4(1):A_6M2I(1):A,0.0002964148588944
7DMA(1):B_2XTS(1):C,0.0198420938104391
4FXE(1):B_4FXE(1):E,0.889639675617218
5ZB2(1):A_1TQY(4):H,0.0007108180434443
6COJ(1):B_1R6O(3):D,0.0024523022584617
6LBT(1):A_5XKJ(1):C,0.0005309570115059
4V02(1):C_5YK7(1):D,0.000617875426542
2QAG(1):A_7BY3(1):C,0.0005862868856638
2DS2(2):C_2DS2(2):D,0.0175995156168937
7ETR(1):A_3F1I(1):S,0.0009150181431323
1TFO(1):A_2XQN(1):A,0.0292505547404289
5MU7(1):A_3QVG(2):B,0.0042943814769387
5NUP(1):A_5NUP(1):D,0.0032532690092921
5CK3(1):B_3ZDM(1):E,0.003688748460263
4ZIR(1):B_4NL9(2):B,0.0006111235707066
3M7F(1):B_7P99(1):A,0.0302846506237983
5NUP(1):D_6KML(1):C,0.0004974782932549
3PUF(3):I_3AMJ(1):A,0.0041451649740338
4XA9(8):h_6XRW(1):A,0.0012459323043003
5XE3(1):A_7C96(1):A,0.0024168177042156
1LGH(2):J_5ZB2(1):A,0.0006153651629574
2WP0(1):A_6TUN(2):C,0.0700810402631759
5OW5(1):A_5OW5(1):B,0.1757432669401168
4ZIR(1):A_5CFF(1):F,0.0015685725957155
4ZK7(1):W_4ZQU(1):B,0.0130545003339648
1TFO(1):A_1TFO(1):B,0.9829546809196472
5CTR(1):A_4CC4(3):F,0.0269750859588384
6L5K(1):B_6OD1(1):A,0.0004356789577286
4ZK7(1):E_4ZK7(1):W,0.9276140928268432
2FOI(1):B_3BEG(1):A,0.0020281986799091
6XAW(1):B_4BY6(2):B,0.0075109684839844
5J4A(1):A_3OEI(1):B,0.0011599279241636
4ZK7(1):E_2CZV(1):B,0.0072269183583557
6TRI(1):B_7BY3(1):C,0.0597918964922428
6XAW(1):A_4Y66(2):C,0.0051465420983731
5OF3(1):E_5Y26(1):B,0.0018138540908694
7RAG(1):B_4Y66(2):C,0.0023672725073993
5XE3(1):A_5XE3(1):E,0.1091375797986984
6OD1(1):B_3OEI(1):B,0.882264256477356
6MAF(1):C_7EXZ(2):A,0.0116433491930365
5HY3(1):B_5OF3(1):E,0.0005427038413472
7VD7(1):A_6U08(2):D,0.408943772315979
6M2I(1):A_3MB2(2):I,0.0073119509033858
7DG5(1):B_2Y9X(2):F,0.0018070354126393
5MW9(2):F_6WEG(1):A,0.0009662196971476
2J9U(1):A_6HPB(1):B,0.011731319129467
4UDM(1):A_3L4B(1):B,0.0136052966117858
6NXF(1):B_7VD7(1):A,0.0009831552160903
2CZV(1):D_5E3E(1):A,0.002058123704046
7ENH(1):B_7BY3(1):D,0.0010985598200932
6XZ6(1):A_1XG2(1):A,0.0623264238238334
5ERG(1):B_5AUP(1):A,0.0003808732144534
5Y26(1):B_4CYJ(2):D,0.0073644104413688
6XAW(1):B_4NL9(2):D,0.0032308534719049
4Y66(2):D_6AKM(1):A,0.0416186898946762
4CXF(1):A_5Y26(1):B,0.0005649077938869
2PTT(1):B_6Y4L(1):A,0.0013742441078647
1R6O(3):D_4X33(1):B,0.0053363749757409
6BZF(2):C_6TUN(2):B,0.0205392446368932
5Y9W(1):B_5Y26(1):B,0.0004276173713151
2IDO(2):C_1G73(2):D,0.0023332149721682
6MAF(1):C_5NUS(1):B,0.0027164344210177
3MB2(2):I_2QAG(1):B,0.0008067045710049
4UDM(1):B_5JW9(1):B,0.0060598016716539
4KBQ(1):A_3LBX(1):B,0.04931615665555
4QMF(2):A_3EXE(2):H,0.0044526346027851
3ZDM(1):E_4Y66(2):C,0.0186595227569341
5WRV(1):B_4ZIR(1):B,0.0006918341387063
5Y9W(1):C_3CJH(2):J,0.0009937869617715
1RP3(4):H_6GND(2):D,0.003877007169649
2WP0(1):A_2WP0(1):C,0.2827464938163757
4NL9(2):B_4NL9(2):D,0.6766610741615295
3CDK(1):C_3CDK(1):D,0.9882150888442992
6LBU(1):B_4UDM(1):B,0.8284494876861572
6Y4L(1):A_6BZF(2):D,0.0014882406685501
3QVG(2):B_6KM7(1):A,0.0812336802482605
3AV0(1):A_3AV0(1):B,0.886468768119812
7RAG(1):A_5J1L(1):A,0.6018682718276978
3GQI(1):A_2PMS(2):D,0.1325749307870865
1T3E(1):B_6MAF(1):C,0.0290704555809497
